Summary_id, event_id, mean, standard_deviation, exposure_value
12, 100211, 13716.084961, 17589.468750, 349701.968750
13, 100211, 8469.838867, 10509.036133, 159591.421875
14, 100211, 6627.470215, 15869.995117, 236585.000000
15, 100211, 12262.098633, 22587.937500, 476871.031250
16, 100211, 11741.195312, 19081.183594, 352756.000000
17, 100211, 5713.209961, 9046.468750, 174428.609375
18, 100211, 31642.044922, 39230.312500, 929730.000000
19, 100211, 210.559341, 683.690491, 7500.000000
20, 100211, 5427.156250, 26156.423828, 575000.000000
1, 100221, 0.000000, 0.000000, 0.000000
2, 100221, 4014.120361, 7715.703125, 66020.000000
3, 100221, 0.000000, 0.000000, 0.000000
4, 100221, 0.000000, 0.000000, 0.000000
5, 100221, 0.000000, 0.000000, 0.000000
6, 100221, 0.000000, 0.000000, 0.000000
7, 100221, 0.000000, 0.000000, 0.000000
8, 100221, 0.000000, 0.000000, 0.000000
9, 100221, 0.000000, 0.000000, 0.000000
10, 100221, 0.000000, 0.000000, 0.000000
11, 100221, 0.000000, 0.000000, 0.000000
12, 100221, 10893.957031, 13570.456055, 349701.968750
13, 100221, 7428.173340, 9407.611328, 159591.421875
14, 100221, 1392.711304, 5452.631348, 236585.000000
15, 100221, 7364.736816, 17144.212891, 476871.031250
16, 100221, 7419.595703, 15408.157227, 352756.000000
17, 100221, 3404.135010, 6788.959961, 174428.609375
18, 100221, 26775.351562, 36630.683594, 929730.000000
19, 100221, 0.000000, 0.000000, 0.000000
20, 100221, 0.000000, 0.000000, 0.000000
1, 100228, 0.000000, 0.000000, 0.000000
2, 100228, 0.000000, 0.000000, 0.000000
3, 100228, 0.000000, 0.000000, 0.000000
4, 100228, 0.000000, 0.000000, 0.000000
5, 100228, 0.000000, 0.000000, 0.000000
6, 100228, 0.000000, 0.000000, 0.000000
7, 100228, 0.000000, 0.000000, 0.000000
8, 100228, 0.000000, 0.000000, 0.000000
9, 100228, 0.000000, 0.000000, 0.000000
10, 100228, 0.000000, 0.000000, 0.000000
11, 100228, 0.000000, 0.000000, 0.000000
12, 100228, 0.000000, 0.000000, 0.000000
13, 100228, 0.000000, 0.000000, 0.000000
14, 100228, 0.000000, 0.000000, 236585.000000
15, 100228, 0.000000, 0.000000, 476871.031250
16, 100228, 0.000000, 0.000000, 352756.000000
17, 100228, 0.000000, 0.000000, 174428.609375
18, 100228, 10518.400391, 19606.902344, 929730.000000
19, 100228, 0.000000, 0.000000, 0.000000
20, 100228, 0.000000, 0.000000, 0.000000
1, 100257, 4385.709473, 7974.791992, 62000.000000
2, 100257, 0.000000, 0.000000, 0.000000
3, 100257, 0.000000, 0.000000, 0.000000
4, 100257, 0.000000, 0.000000, 0.000000
5, 100257, 0.000000, 0.000000, 0.000000
6, 100257, 1518.499512, 3140.585938, 26947.970703
7, 100257, 3656.003174, 5134.025391, 87186.000000
8, 100257, 2044.081665, 4174.736816, 36000.000000
9, 100257, 0.000000, 0.000000, 0.000000
10, 100257, 0.000000, 0.000000, 0.000000
11, 100257, 0.000000, 0.000000, 0.000000
12, 100257, 0.000000, 0.000000, 0.000000
13, 100257, 0.000000, 0.000000, 0.000000
14, 100257, 0.000000, 0.000000, 0.000000
15, 100257, 0.000000, 0.000000, 0.000000
16, 100257, 0.000000, 0.000000, 0.000000
17, 100257, 0.000000, 0.000000, 0.000000
18, 100257, 0.000000, 0.000000, 0.000000
19, 100257, 0.000000, 0.000000, 0.000000
20, 100257, 0.000000, 0.000000, 0.000000
1, 100260, 0.000000, 0.000000, 0.000000
2, 100260, 63.222099, 617.122803, 66020.000000
3, 100260, 0.000000, 0.000000, 0.000000
4, 100260, 0.000000, 0.000000, 0.000000
5, 100260, 0.000000, 0.000000, 0.000000
6, 100260, 0.000000, 0.000000, 0.000000
7, 100260, 0.000000, 0.000000, 0.000000
8, 100260, 0.000000, 0.000000, 0.000000
9, 100260, 0.000000, 0.000000, 0.000000
10, 100260, 0.000000, 0.000000, 0.000000
11, 100260, 0.000000, 0.000000, 0.000000
12, 100260, 651.023621, 3022.460205, 349701.968750
13, 100260, 199.591873, 1437.913086, 159591.421875
14, 100260, 0.000000, 0.000000, 236585.000000
15, 100260, 0.000000, 0.000000, 476871.031250
16, 100260, 0.000000, 0.000000, 352756.000000
17, 100260, 0.000000, 0.000000, 174428.609375
18, 100260, 0.000000, 0.000000, 0.000000
19, 100260, 0.000000, 0.000000, 0.000000
20, 100260, 0.000000, 0.000000, 0.000000
1, 100292, 0.000000, 0.000000, 0.000000
2, 100292, 0.000000, 0.000000, 0.000000
3, 100292, 0.000000, 0.000000, 0.000000
4, 100292, 0.000000, 0.000000, 0.000000
5, 100292, 0.000000, 0.000000, 0.000000
6, 100292, 0.000000, 0.000000, 0.000000
7, 100292, 0.000000, 0.000000, 0.000000
8, 100292, 0.000000, 0.000000, 0.000000
9, 100292, 0.000000, 0.000000, 0.000000
10, 100292, 0.000000, 0.000000, 0.000000
11, 100292, 0.000000, 0.000000, 0.000000
12, 100292, 0.000000, 0.000000, 0.000000
13, 100292, 0.000000, 0.000000, 0.000000
14, 100292, 0.000000, 0.000000, 0.000000
15, 100292, 0.000000, 0.000000, 0.000000
16, 100292, 0.000000, 0.000000, 0.000000
17, 100292, 0.000000, 0.000000, 0.000000
18, 100292, 0.000000, 0.000000, 0.000000
19, 100292, 36.065948, 253.762772, 7500.000000
20, 100292, 162.178986, 1621.789795, 575000.000000
1, 200033, 0.000000, 0.000000, 0.000000
2, 200033, 0.000000, 0.000000, 0.000000
3, 200033, 0.000000, 0.000000, 0.000000
4, 200033, 0.000000, 0.000000, 0.000000
5, 200033, 0.000000, 0.000000, 0.000000
6, 200033, 0.000000, 0.000000, 0.000000
7, 200033, 0.000000, 0.000000, 0.000000
8, 200033, 0.000000, 0.000000, 0.000000
9, 200033, 0.000000, 0.000000, 0.000000
10, 200033, 0.000000, 0.000000, 0.000000
11, 200033, 0.000000, 0.000000, 0.000000
12, 200033, 0.000000, 0.000000, 0.000000
13, 200033, 0.000000, 0.000000, 0.000000
14, 200033, 0.000000, 0.000000, 0.000000
15, 200033, 0.000000, 0.000000, 0.000000
16, 200033, 0.000000, 0.000000, 0.000000
17, 200033, 0.000000, 0.000000, 0.000000
18, 200033, 0.000000, 0.000000, 0.000000
19, 200033, 0.000000, 0.000000, 7500.000000
20, 200033, 0.000000, 0.000000, 575000.000000
1, 200041, 663.736145, 2472.879150, 62000.000000
2, 200041, 0.000000, 0.000000, 0.000000
3, 200041, 0.000000, 0.000000, 0.000000
4, 200041, 0.000000, 0.000000, 0.000000
5, 200041, 0.000000, 0.000000, 0.000000
6, 200041, 39.416473, 277.498627, 26947.970703
7, 200041, 224.612564, 1098.246948, 87186.000000
8, 200041, 0.000000, 0.000000, 36000.000000
9, 200041, 14392.070312, 14291.553711, 180684.000000
10, 200041, 11180.183594, 14294.139648, 171182.406250
11, 200041, 6549.218262, 14530.698242, 137875.000000
12, 200041, 0.000000, 0.000000, 0.000000
13, 200041, 0.000000, 0.000000, 0.000000
14, 200041, 0.000000, 0.000000, 0.000000
15, 200041, 0.000000, 0.000000, 0.000000
16, 200041, 0.000000, 0.000000, 0.000000
17, 200041, 0.000000, 0.000000, 0.000000
18, 200041, 0.000000, 0.000000, 0.000000
19, 200041, 0.000000, 0.000000, 0.000000
20, 200041, 0.000000, 0.000000, 0.000000
1, 200098, 0.000000, 0.000000, 0.000000
2, 200098, 1457.608154, 5742.722656, 66020.000000
3, 200098, 0.000000, 0.000000, 0.000000
4, 200098, 0.000000, 0.000000, 0.000000
5, 200098, 0.000000, 0.000000, 0.000000
6, 200098, 0.000000, 0.000000, 0.000000
7, 200098, 0.000000, 0.000000, 0.000000
8, 200098, 0.000000, 0.000000, 0.000000
9, 200098, 0.000000, 0.000000, 0.000000
10, 200098, 0.000000, 0.000000, 0.000000
11, 200098, 0.000000, 0.000000, 0.000000
12, 200098, 3065.774414, 8594.555664, 349701.968750
13, 200098, 1932.960449, 4714.736328, 159591.421875
14, 200098, 907.894165, 5788.234375, 236585.000000
15, 200098, 5060.387695, 15303.514648, 476871.031250
16, 200098, 3869.950684, 10993.082031, 352756.000000
17, 200098, 2212.610107, 5195.831055, 174428.609375
18, 200098, 23470.113281, 33915.820312, 929730.000000
19, 200098, 0.000000, 0.000000, 0.000000
20, 200098, 0.000000, 0.000000, 0.000000
1, 200122, 0.000000, 0.000000, 0.000000
2, 200122, 4478.284180, 9174.825195, 66020.000000
3, 200122, 0.000000, 0.000000, 0.000000
4, 200122, 0.000000, 0.000000, 0.000000
5, 200122, 0.000000, 0.000000, 0.000000
6, 200122, 0.000000, 0.000000, 0.000000
7, 200122, 0.000000, 0.000000, 0.000000
8, 200122, 0.000000, 0.000000, 0.000000
9, 200122, 0.000000, 0.000000, 0.000000
10, 200122, 0.000000, 0.000000, 0.000000
11, 200122, 0.000000, 0.000000, 0.000000
12, 200122, 11948.332031, 18346.000000, 349701.968750
13, 200122, 6972.773926, 8432.554688, 159591.421875
14, 200122, 2074.050537, 6658.954102, 236585.000000
15, 200122, 10185.525391, 18338.554688, 476871.031250
16, 200122, 12622.337891, 19524.195312, 352756.000000
17, 200122, 5635.833984, 10639.230469, 174428.609375
18, 200122, 16222.098633, 29341.791016, 929730.000000
19, 200122, 0.000000, 0.000000, 0.000000
20, 200122, 0.000000, 0.000000, 0.000000
1, 200158, 0.000000, 0.000000, 0.000000
2, 200158, 5078.349609, 9444.014648, 66020.000000
3, 200158, 0.000000, 0.000000, 0.000000
4, 200158, 0.000000, 0.000000, 0.000000
5, 200158, 0.000000, 0.000000, 0.000000
6, 200158, 0.000000, 0.000000, 0.000000
7, 200158, 0.000000, 0.000000, 0.000000
8, 200158, 0.000000, 0.000000, 0.000000
9, 200158, 0.000000, 0.000000, 0.000000
10, 200158, 0.000000, 0.000000, 0.000000
11, 200158, 0.000000, 0.000000, 0.000000
12, 200158, 16101.990234, 18686.263672, 349701.968750
13, 200158, 7679.301270, 9210.412109, 159591.421875
14, 200158, 2389.278564, 10021.142578, 236585.000000
15, 200158, 7992.225586, 17877.587891, 476871.031250
16, 200158, 8576.384766, 16436.841797, 352756.000000
17, 200158, 4071.939941, 7476.388672, 174428.609375
18, 200158, 21564.552734, 29321.398438, 929730.000000
19, 200158, 0.000000, 0.000000, 0.000000
20, 200158, 0.000000, 0.000000, 0.000000
1, 200162, 0.000000, 0.000000, 0.000000
2, 200162, 0.000000, 0.000000, 0.000000
3, 200162, 9513.321289, 11150.611328, 415543.937500
4, 200162, 3591.007568, 7419.084961, 138156.718750
5, 200162, 3326.494629, 8824.825195, 219837.000000
6, 200162, 0.000000, 0.000000, 0.000000
7, 200162, 0.000000, 0.000000, 0.000000
8, 200162, 0.000000, 0.000000, 0.000000
9, 200162, 0.000000, 0.000000, 0.000000
10, 200162, 0.000000, 0.000000, 0.000000
11, 200162, 0.000000, 0.000000, 0.000000
12, 200162, 0.000000, 0.000000, 0.000000
13, 200162, 0.000000, 0.000000, 0.000000
14, 200162, 0.000000, 0.000000, 0.000000
15, 200162, 0.000000, 0.000000, 0.000000
16, 200162, 0.000000, 0.000000, 0.000000
17, 200162, 0.000000, 0.000000, 0.000000
18, 200162, 511.160065, 2961.600830, 929730.000000
19, 200162, 51.460663, 272.302460, 7500.000000
20, 200162, 2136.748535, 15852.171875, 575000.000000
1, 200190, 0.000000, 0.000000, 0.000000
2, 200190, 0.000000, 0.000000, 0.000000
3, 200190, 0.000000, 0.000000, 0.000000
4, 200190, 0.000000, 0.000000, 0.000000
5, 200190, 0.000000, 0.000000, 0.000000
6, 200190, 0.000000, 0.000000, 0.000000
7, 200190, 0.000000, 0.000000, 0.000000
8, 200190, 0.000000, 0.000000, 0.000000
9, 200190, 0.000000, 0.000000, 0.000000
10, 200190, 0.000000, 0.000000, 0.000000
11, 200190, 0.000000, 0.000000, 0.000000
12, 200190, 0.000000, 0.000000, 0.000000
13, 200190, 0.000000, 0.000000, 0.000000
14, 200190, 0.000000, 0.000000, 0.000000
15, 200190, 0.000000, 0.000000, 0.000000
16, 200190, 0.000000, 0.000000, 0.000000
17, 200190, 0.000000, 0.000000, 0.000000
18, 200190, 232.752151, 1660.697632, 929730.000000
19, 200190, 0.000000, 0.000000, 0.000000
20, 200190, 0.000000, 0.000000, 0.000000
1, 200196, 0.000000, 0.000000, 0.000000
2, 200196, 0.000000, 0.000000, 0.000000
3, 200196, 608.455811, 1759.756714, 415543.937500
4, 200196, 313.972809, 1364.649902, 138156.718750
5, 200196, 278.137024, 1448.850098, 219837.000000
6, 200196, 0.000000, 0.000000, 0.000000
7, 200196, 0.000000, 0.000000, 0.000000
8, 200196, 0.000000, 0.000000, 0.000000
9, 200196, 0.000000, 0.000000, 0.000000
10, 200196, 0.000000, 0.000000, 0.000000
11, 200196, 0.000000, 0.000000, 0.000000
12, 200196, 0.000000, 0.000000, 0.000000
13, 200196, 0.000000, 0.000000, 0.000000
14, 200196, 0.000000, 0.000000, 0.000000
15, 200196, 0.000000, 0.000000, 0.000000
16, 200196, 0.000000, 0.000000, 0.000000
17, 200196, 0.000000, 0.000000, 0.000000
18, 200196, 0.000000, 0.000000, 0.000000
19, 200196, 117.824753, 519.957703, 7500.000000
20, 200196, 9029.653320, 34168.750000, 575000.000000
1, 200306, 0.000000, 0.000000, 0.000000
2, 200306, 3306.871338, 8095.632324, 66020.000000
3, 200306, 0.000000, 0.000000, 0.000000
4, 200306, 0.000000, 0.000000, 0.000000
5, 200306, 0.000000, 0.000000, 0.000000
6, 200306, 0.000000, 0.000000, 0.000000
7, 200306, 0.000000, 0.000000, 0.000000
8, 200306, 0.000000, 0.000000, 0.000000
9, 200306, 0.000000, 0.000000, 0.000000
10, 200306, 0.000000, 0.000000, 0.000000
11, 200306, 0.000000, 0.000000, 0.000000
12, 200306, 8979.050781, 14079.343750, 349701.968750
13, 200306, 5799.860840, 7394.851074, 159591.421875
14, 200306, 2204.672119, 8125.188477, 236585.000000
15, 200306, 3333.606201, 13299.714844, 476871.031250
16, 200306, 5604.889160, 13303.450195, 352756.000000
17, 200306, 3405.884277, 6512.516113, 174428.609375
18, 200306, 0.000000, 0.000000, 0.000000
19, 200306, 0.000000, 0.000000, 0.000000
20, 200306, 0.000000, 0.000000, 0.000000
1, 200324, 0.000000, 0.000000, 0.000000
2, 200324, 4294.006348, 8550.325195, 66020.000000
3, 200324, 0.000000, 0.000000, 0.000000
4, 200324, 0.000000, 0.000000, 0.000000
5, 200324, 0.000000, 0.000000, 0.000000
6, 200324, 0.000000, 0.000000, 0.000000
7, 200324, 0.000000, 0.000000, 0.000000
8, 200324, 0.000000, 0.000000, 0.000000
9, 200324, 0.000000, 0.000000, 0.000000
10, 200324, 0.000000, 0.000000, 0.000000
11, 200324, 0.000000, 0.000000, 0.000000
12, 200324, 8889.660156, 13528.351562, 349701.968750
13, 200324, 5723.560059, 7238.349609, 159591.421875
14, 200324, 3543.548340, 11099.763672, 236585.000000
15, 200324, 8339.902344, 18851.068359, 476871.031250
16, 200324, 4643.495117, 10944.583008, 352756.000000
17, 200324, 4110.504883, 8284.020508, 174428.609375
18, 200324, 0.000000, 0.000000, 0.000000
19, 200324, 0.000000, 0.000000, 0.000000
20, 200324, 0.000000, 0.000000, 0.000000
1, 200334, 0.000000, 0.000000, 0.000000
2, 200334, 0.000000, 0.000000, 66020.000000
3, 200334, 0.000000, 0.000000, 0.000000
4, 200334, 0.000000, 0.000000, 0.000000
5, 200334, 0.000000, 0.000000, 0.000000
6, 200334, 0.000000, 0.000000, 0.000000
7, 200334, 0.000000, 0.000000, 0.000000
8, 200334, 0.000000, 0.000000, 0.000000
9, 200334, 0.000000, 0.000000, 0.000000
10, 200334, 0.000000, 0.000000, 0.000000
11, 200334, 0.000000, 0.000000, 0.000000
12, 200334, 110.355263, 1103.552612, 349701.968750
13, 200334, 0.000000, 0.000000, 159591.421875
14, 200334, 0.000000, 0.000000, 236585.000000
15, 200334, 0.000000, 0.000000, 476871.031250
16, 200334, 0.000000, 0.000000, 352756.000000
17, 200334, 96.579391, 965.793884, 174428.609375
18, 200334, 0.000000, 0.000000, 0.000000
19, 200334, 0.000000, 0.000000, 0.000000
20, 200334, 0.000000, 0.000000, 0.000000
1, 200341, 0.000000, 0.000000, 0.000000
2, 200341, 0.000000, 0.000000, 0.000000
3, 200341, 0.000000, 0.000000, 0.000000
4, 200341, 0.000000, 0.000000, 0.000000
5, 200341, 0.000000, 0.000000, 0.000000
6, 200341, 0.000000, 0.000000, 0.000000
7, 200341, 0.000000, 0.000000, 0.000000
8, 200341, 0.000000, 0.000000, 0.000000
9, 200341, 0.000000, 0.000000, 0.000000
10, 200341, 0.000000, 0.000000, 0.000000
11, 200341, 0.000000, 0.000000, 0.000000
12, 200341, 0.000000, 0.000000, 0.000000
13, 200341, 0.000000, 0.000000, 0.000000
14, 200341, 0.000000, 0.000000, 0.000000
15, 200341, 0.000000, 0.000000, 0.000000
16, 200341, 0.000000, 0.000000, 0.000000
17, 200341, 0.000000, 0.000000, 0.000000
18, 200341, 2062.080078, 9646.163086, 929730.000000
19, 200341, 0.000000, 0.000000, 0.000000
20, 200341, 0.000000, 0.000000, 0.000000
1, 300023, 7291.026367, 10075.109375, 62000.000000
2, 300023, 915.816101, 4004.009033, 66020.000000
3, 300023, 20878.589844, 16654.166016, 415543.937500
4, 300023, 6476.125488, 10937.107422, 138156.718750
5, 300023, 10537.688477, 14911.500977, 219837.000000
6, 300023, 1480.826538, 2889.950928, 26947.970703
7, 300023, 3819.240967, 5609.671387, 87186.000000
8, 300023, 2376.112305, 4337.637695, 36000.000000
9, 300023, 14589.492188, 16928.759766, 180684.000000
10, 300023, 13037.063477, 15145.958008, 171182.406250
11, 300023, 9592.424805, 15937.391602, 137875.000000
12, 300023, 2590.415039, 7467.805176, 349701.968750
13, 300023, 2144.567139, 4238.670410, 159591.421875
14, 300023, 531.656860, 3163.093994, 236585.000000
15, 300023, 238.601990, 1554.227173, 476871.031250
16, 300023, 169.683899, 1194.842041, 352756.000000
17, 300023, 191.904602, 1024.847656, 174428.609375
18, 300023, 19080.212891, 28712.880859, 929730.000000
19, 300023, 227.194321, 735.389893, 7500.000000
20, 300023, 14739.613281, 53019.160156, 575000.000000
1, 300033, 0.000000, 0.000000, 0.000000
2, 300033, 2218.197998, 5498.975586, 66020.000000
3, 300033, 0.000000, 0.000000, 0.000000
4, 300033, 0.000000, 0.000000, 0.000000
5, 300033, 0.000000, 0.000000, 0.000000
6, 300033, 0.000000, 0.000000, 0.000000
7, 300033, 0.000000, 0.000000, 0.000000
8, 300033, 0.000000, 0.000000, 0.000000
9, 300033, 0.000000, 0.000000, 0.000000
10, 300033, 0.000000, 0.000000, 0.000000
11, 300033, 0.000000, 0.000000, 0.000000
12, 300033, 11621.190430, 18317.052734, 349701.968750
13, 300033, 5794.526855, 7858.116211, 159591.421875
14, 300033, 2970.151611, 9632.971680, 236585.000000
15, 300033, 5235.311035, 13143.928711, 476871.031250
16, 300033, 8782.539062, 16368.034180, 352756.000000
17, 300033, 3905.980957, 7592.372559, 174428.609375
18, 300033, 17731.748047, 26195.750000, 929730.000000
19, 300033, 0.000000, 0.000000, 0.000000
20, 300033, 0.000000, 0.000000, 0.000000
1, 300037, 0.000000, 0.000000, 0.000000
2, 300037, 0.000000, 0.000000, 0.000000
3, 300037, 0.000000, 0.000000, 0.000000
4, 300037, 0.000000, 0.000000, 0.000000
5, 300037, 0.000000, 0.000000, 0.000000
6, 300037, 0.000000, 0.000000, 0.000000
7, 300037, 0.000000, 0.000000, 0.000000
8, 300037, 0.000000, 0.000000, 0.000000
9, 300037, 0.000000, 0.000000, 0.000000
10, 300037, 0.000000, 0.000000, 0.000000
11, 300037, 0.000000, 0.000000, 0.000000
12, 300037, 0.000000, 0.000000, 0.000000
13, 300037, 0.000000, 0.000000, 0.000000
14, 300037, 0.000000, 0.000000, 0.000000
15, 300037, 0.000000, 0.000000, 0.000000
16, 300037, 0.000000, 0.000000, 0.000000
17, 300037, 0.000000, 0.000000, 0.000000
18, 300037, 129.230942, 1292.309326, 929730.000000
19, 300037, 0.000000, 0.000000, 0.000000
20, 300037, 0.000000, 0.000000, 0.000000
1, 300055, 0.000000, 0.000000, 0.000000
2, 300055, 1034.855591, 3744.859619, 66020.000000
3, 300055, 0.000000, 0.000000, 0.000000
4, 300055, 0.000000, 0.000000, 0.000000
5, 300055, 0.000000, 0.000000, 0.000000
6, 300055, 0.000000, 0.000000, 0.000000
7, 300055, 0.000000, 0.000000, 0.000000
8, 300055, 0.000000, 0.000000, 0.000000
9, 300055, 0.000000, 0.000000, 0.000000
10, 300055, 0.000000, 0.000000, 0.000000
11, 300055, 0.000000, 0.000000, 0.000000
12, 300055, 6202.768555, 11276.869141, 349701.968750
13, 300055, 2561.654785, 4672.148926, 159591.421875
14, 300055, 229.813461, 2298.134521, 236585.000000
15, 300055, 2840.073730, 9967.457031, 476871.031250
16, 300055, 3270.527832, 8915.241211, 352756.000000
17, 300055, 1588.894409, 4832.958984, 174428.609375
18, 300055, 0.000000, 0.000000, 0.000000
19, 300055, 0.000000, 0.000000, 0.000000
20, 300055, 0.000000, 0.000000, 0.000000
1, 300062, 2619.221191, 5906.546387, 62000.000000
2, 300062, 0.000000, 0.000000, 0.000000
3, 300062, 8986.238281, 11855.507812, 415543.937500
4, 300062, 2963.002441, 6091.838379, 138156.718750
5, 300062, 5087.723145, 11399.157227, 219837.000000
6, 300062, 1220.224854, 2729.795898, 26947.970703
7, 300062, 2737.866943, 4032.990967, 87186.000000
8, 300062, 1212.034058, 3298.384033, 36000.000000
9, 300062, 5216.949219, 8806.713867, 180684.000000
10, 300062, 2081.448730, 5537.730957, 171182.406250
11, 300062, 2975.242432, 9451.719727, 137875.000000
12, 300062, 0.000000, 0.000000, 0.000000
13, 300062, 0.000000, 0.000000, 0.000000
14, 300062, 0.000000, 0.000000, 0.000000
15, 300062, 0.000000, 0.000000, 0.000000
16, 300062, 0.000000, 0.000000, 0.000000
17, 300062, 0.000000, 0.000000, 0.000000
18, 300062, 0.000000, 0.000000, 0.000000
19, 300062, 162.601624, 582.928650, 7500.000000
20, 300062, 2171.809082, 16243.972656, 575000.000000
1, 300154, 0.000000, 0.000000, 62000.000000
2, 300154, 0.000000, 0.000000, 0.000000
3, 300154, 0.000000, 0.000000, 0.000000
4, 300154, 0.000000, 0.000000, 0.000000
5, 300154, 0.000000, 0.000000, 0.000000
6, 300154, 0.000000, 0.000000, 0.000000
7, 300154, 0.000000, 0.000000, 0.000000
8, 300154, 0.000000, 0.000000, 0.000000
9, 300154, 0.000000, 0.000000, 0.000000
10, 300154, 0.000000, 0.000000, 0.000000
11, 300154, 0.000000, 0.000000, 0.000000
12, 300154, 0.000000, 0.000000, 0.000000
13, 300154, 0.000000, 0.000000, 0.000000
14, 300154, 0.000000, 0.000000, 0.000000
15, 300154, 0.000000, 0.000000, 0.000000
16, 300154, 0.000000, 0.000000, 0.000000
17, 300154, 0.000000, 0.000000, 0.000000
18, 300154, 0.000000, 0.000000, 0.000000
19, 300154, 0.000000, 0.000000, 0.000000
20, 300154, 0.000000, 0.000000, 0.000000
