summary_id,  period_no, event_id, mean, standard_deviation, exposure_value, occ_year, occ_month, occ_day
2, 3811 ,1700197, 106.82, 774.20, 66020.00, 3811, 1, 1
12, 3811 ,1700197, 740.18, 2915.00, 349701.97, 3811, 1, 1
13, 3811 ,1700197, 563.37, 2325.60, 159591.42, 3811, 1, 1
14, 3811 ,1700197, 53.57, 380.15, 236585.00, 3811, 1, 1
15, 3811 ,1700197, 1060.28, 4778.04, 476871.03, 3811, 1, 1
16, 3811 ,1700197, 1511.22, 5225.83, 352756.00, 3811, 1, 1
17, 3811 ,1700197, 366.33, 1503.64, 174428.61, 3811, 1, 1
1, 2694 ,1700232, 2293.09, 5662.73, 62000.00, 2694, 1, 1
9, 2440 ,1700243, 3419.09, 7906.36, 180684.00, 2440, 1, 1
10, 2440 ,1700243, 3169.53, 7276.33, 171182.41, 2440, 1, 1
11, 2440 ,1700243, 1775.92, 6467.88, 137875.00, 2440, 1, 1
2, 2277 ,1700247, 2017.25, 6377.39, 66020.00, 2277, 1, 1
12, 2277 ,1700247, 5735.32, 11656.65, 349701.97, 2277, 1, 1
13, 2277 ,1700247, 3454.54, 5638.38, 159591.42, 2277, 1, 1
14, 2277 ,1700247, 2434.22, 9710.24, 236585.00, 2277, 1, 1
15, 2277 ,1700247, 6659.68, 15720.38, 476871.03, 2277, 1, 1
16, 2277 ,1700247, 8428.41, 18732.82, 352756.00, 2277, 1, 1
17, 2277 ,1700247, 4733.38, 8349.89, 174428.61, 2277, 1, 1
18, 2277 ,1700247, 21116.63, 27269.45, 929730.00, 2277, 1, 1
1, 8009 ,1800056, 6561.49, 10949.78, 62000.00, 8009, 1, 1
2, 8009 ,1800056, 3371.57, 7262.28, 66020.00, 8009, 1, 1
3, 8009 ,1800056, 19307.69, 17004.57, 415543.94, 8009, 1, 1
4, 8009 ,1800056, 4863.61, 8780.83, 138156.72, 8009, 1, 1
5, 8009 ,1800056, 10646.29, 17265.01, 219837.00, 8009, 1, 1
6, 8009 ,1800056, 2052.10, 3719.15, 26947.97, 8009, 1, 1
7, 8009 ,1800056, 4494.99, 6164.76, 87186.00, 8009, 1, 1
8, 8009 ,1800056, 2450.25, 4554.81, 36000.00, 8009, 1, 1
9, 8009 ,1800056, 6212.61, 11125.20, 180684.00, 8009, 1, 1
10, 8009 ,1800056, 6598.94, 9921.93, 171182.41, 8009, 1, 1
11, 8009 ,1800056, 6829.54, 14315.73, 137875.00, 8009, 1, 1
12, 8009 ,1800056, 16913.98, 19637.62, 349701.97, 8009, 1, 1
13, 8009 ,1800056, 7138.74, 8573.17, 159591.42, 8009, 1, 1
14, 8009 ,1800056, 3674.39, 10512.36, 236585.00, 8009, 1, 1
15, 8009 ,1800056, 10416.03, 19042.03, 476871.03, 8009, 1, 1
16, 8009 ,1800056, 9774.02, 17301.08, 352756.00, 8009, 1, 1
17, 8009 ,1800056, 5140.40, 10002.04, 174428.61, 8009, 1, 1
18, 8009 ,1800056, 29665.69, 36156.80, 929730.00, 8009, 1, 1
19, 8009 ,1800056, 316.67, 967.50, 7500.00, 8009, 1, 1
20, 8009 ,1800056, 9160.79, 42516.31, 575000.00, 8009, 1, 1
3, 7849 ,1800064, 3409.18, 6759.13, 415543.94, 7849, 1, 1
4, 7849 ,1800064, 1561.69, 3976.54, 138156.72, 7849, 1, 1
5, 7849 ,1800064, 1385.25, 5286.64, 219837.00, 7849, 1, 1
6, 7849 ,1800064, 41.58, 297.39, 26947.97, 7849, 1, 1
7, 7849 ,1800064, 227.18, 878.39, 87186.00, 7849, 1, 1
8, 7849 ,1800064, 116.12, 665.91, 36000.00, 7849, 1, 1
19, 7849 ,1800064, 199.09, 690.95, 7500.00, 7849, 1, 1
20, 7849 ,1800064, 8260.25, 42592.88, 575000.00, 7849, 1, 1
1, 7379 ,1800079, 3976.76, 6723.32, 62000.00, 7379, 1, 1
2, 7379 ,1800079, 2407.70, 5954.25, 66020.00, 7379, 1, 1
3, 7379 ,1800079, 16472.68, 14674.71, 415543.94, 7379, 1, 1
4, 7379 ,1800079, 6072.19, 9364.18, 138156.72, 7379, 1, 1
5, 7379 ,1800079, 8981.32, 15273.10, 219837.00, 7379, 1, 1
6, 7379 ,1800079, 1511.19, 3193.90, 26947.97, 7379, 1, 1
7, 7379 ,1800079, 3876.50, 5307.09, 87186.00, 7379, 1, 1
8, 7379 ,1800079, 2633.31, 4577.03, 36000.00, 7379, 1, 1
12, 7379 ,1800079, 5364.44, 10602.94, 349701.97, 7379, 1, 1
13, 7379 ,1800079, 2599.19, 4958.91, 159591.42, 7379, 1, 1
14, 7379 ,1800079, 777.76, 4216.00, 236585.00, 7379, 1, 1
15, 7379 ,1800079, 3708.34, 10508.89, 476871.03, 7379, 1, 1
16, 7379 ,1800079, 2557.88, 9281.07, 352756.00, 7379, 1, 1
17, 7379 ,1800079, 1378.24, 4160.84, 174428.61, 7379, 1, 1
18, 7379 ,1800079, 8358.16, 16409.30, 929730.00, 7379, 1, 1
19, 7379 ,1800079, 288.91, 853.84, 7500.00, 7379, 1, 1
20, 7379 ,1800079, 9641.77, 44133.18, 575000.00, 7379, 1, 1
19, 7312 ,1800081, 49.15, 265.11, 7500.00, 7312, 1, 1
2, 5159 ,1800150, 3883.76, 8217.17, 66020.00, 5159, 1, 1
12, 5159 ,1800150, 13837.51, 17125.98, 349701.97, 5159, 1, 1
13, 5159 ,1800150, 5709.25, 7665.18, 159591.42, 5159, 1, 1
14, 5159 ,1800150, 1734.03, 6676.97, 236585.00, 5159, 1, 1
15, 5159 ,1800150, 8398.54, 16701.61, 476871.03, 5159, 1, 1
16, 5159 ,1800150, 8651.38, 15666.39, 352756.00, 5159, 1, 1
17, 5159 ,1800150, 3651.99, 9158.48, 174428.61, 5159, 1, 1
2, 4918 ,1800158, 4437.85, 9245.72, 66020.00, 4918, 1, 1
12, 4918 ,1800158, 11706.09, 17070.56, 349701.97, 4918, 1, 1
13, 4918 ,1800158, 7364.23, 7491.22, 159591.42, 4918, 1, 1
14, 4918 ,1800158, 1740.65, 6523.11, 236585.00, 4918, 1, 1
15, 4918 ,1800158, 10322.36, 18730.29, 476871.03, 4918, 1, 1
16, 4918 ,1800158, 8325.00, 14074.30, 352756.00, 4918, 1, 1
17, 4918 ,1800158, 4553.23, 8335.89, 174428.61, 4918, 1, 1
18, 4918 ,1800158, 28344.12, 35607.18, 929730.00, 4918, 1, 1
18, 3787 ,1800190, 273.72, 2067.53, 929730.00, 3787, 1, 1
9, 3331 ,1800201, 13444.26, 15599.58, 180684.00, 3331, 1, 1
10, 3331 ,1800201, 13036.95, 14599.20, 171182.41, 3331, 1, 1
11, 3331 ,1800201, 8601.99, 14107.08, 137875.00, 3331, 1, 1
2, 2950 ,1800211, 3076.59, 7073.00, 66020.00, 2950, 1, 1
12, 2950 ,1800211, 8245.73, 14971.85, 349701.97, 2950, 1, 1
13, 2950 ,1800211, 4738.06, 6398.77, 159591.42, 2950, 1, 1
14, 2950 ,1800211, 2304.25, 7286.69, 236585.00, 2950, 1, 1
15, 2950 ,1800211, 4519.58, 12485.99, 476871.03, 2950, 1, 1
16, 2950 ,1800211, 8597.33, 17349.00, 352756.00, 2950, 1, 1
17, 2950 ,1800211, 3869.71, 8260.46, 174428.61, 2950, 1, 1
18, 2950 ,1800211, 17679.33, 29433.73, 929730.00, 2950, 1, 1
9, 2589 ,1800221, 13390.25, 16653.58, 180684.00, 2589, 1, 1
10, 2589 ,1800221, 12637.13, 16989.71, 171182.41, 2589, 1, 1
11, 2589 ,1800221, 9424.34, 16689.61, 137875.00, 2589, 1, 1
18, 1195 ,1800270, 4198.02, 12429.43, 929730.00, 1195, 1, 1
9, 1087 ,1800272, 15223.99, 17596.32, 180684.00, 1087, 1, 1
10, 1087 ,1800272, 16731.61, 18143.84, 171182.41, 1087, 1, 1
11, 1087 ,1800272, 12073.83, 18938.85, 137875.00, 1087, 1, 1
2, 879 ,1800279, 3488.22, 7537.54, 66020.00, 879, 1, 1
12, 879 ,1800279, 10967.36, 16051.78, 349701.97, 879, 1, 1
13, 879 ,1800279, 5761.72, 7372.86, 159591.42, 879, 1, 1
14, 879 ,1800279, 4112.17, 9667.80, 236585.00, 879, 1, 1
15, 879 ,1800279, 8525.32, 17058.67, 476871.03, 879, 1, 1
16, 879 ,1800279, 9405.43, 17083.66, 352756.00, 879, 1, 1
17, 879 ,1800279, 5348.48, 9680.96, 174428.61, 879, 1, 1
18, 879 ,1800279, 1370.08, 6631.50, 929730.00, 879, 1, 1
9, 684 ,1800288, 9905.34, 13301.88, 180684.00, 684, 1, 1
10, 684 ,1800288, 10814.80, 13547.44, 171182.41, 684, 1, 1
11, 684 ,1800288, 6211.62, 13139.91, 137875.00, 684, 1, 1
3, 9665 ,1900009, 254.75, 1466.96, 415543.94, 9665, 1, 1
5, 9665 ,1900009, 192.34, 1109.14, 219837.00, 9665, 1, 1
19, 9665 ,1900009, 135.99, 570.25, 7500.00, 9665, 1, 1
20, 9665 ,1900009, 3876.98, 28067.05, 575000.00, 9665, 1, 1
9, 9583 ,1900011, 7142.63, 10510.31, 180684.00, 9583, 1, 1
10, 9583 ,1900011, 8063.99, 11137.65, 171182.41, 9583, 1, 1
11, 9583 ,1900011, 4706.40, 11071.22, 137875.00, 9583, 1, 1
2, 6912 ,1900084, 1196.58, 3920.53, 66020.00, 6912, 1, 1
12, 6912 ,1900084, 7104.78, 13454.59, 349701.97, 6912, 1, 1
13, 6912 ,1900084, 4376.35, 6468.00, 159591.42, 6912, 1, 1
14, 6912 ,1900084, 1386.65, 7248.38, 236585.00, 6912, 1, 1
15, 6912 ,1900084, 2802.76, 8747.29, 476871.03, 6912, 1, 1
16, 6912 ,1900084, 5578.02, 12842.16, 352756.00, 6912, 1, 1
17, 6912 ,1900084, 2205.47, 5758.78, 174428.61, 6912, 1, 1
1, 6148 ,1900105, 2.29, 22.89, 62000.00, 6148, 1, 1
1, 4123 ,1900157, 6074.61, 9287.04, 62000.00, 4123, 1, 1
3, 4123 ,1900157, 17769.30, 15529.99, 415543.94, 4123, 1, 1
4, 4123 ,1900157, 6152.76, 9050.13, 138156.72, 4123, 1, 1
5, 4123 ,1900157, 8907.50, 13707.30, 219837.00, 4123, 1, 1
6, 4123 ,1900157, 1918.85, 3607.46, 26947.97, 4123, 1, 1
7, 4123 ,1900157, 4576.35, 6117.66, 87186.00, 4123, 1, 1
8, 4123 ,1900157, 2432.38, 4396.88, 36000.00, 4123, 1, 1
9, 4123 ,1900157, 5632.08, 10476.02, 180684.00, 4123, 1, 1
10, 4123 ,1900157, 3202.36, 7255.42, 171182.41, 4123, 1, 1
11, 4123 ,1900157, 2339.35, 7738.53, 137875.00, 4123, 1, 1
19, 4123 ,1900157, 287.17, 839.25, 7500.00, 4123, 1, 1
20, 4123 ,1900157, 1981.33, 15036.98, 575000.00, 4123, 1, 1
1, 4101 ,1900159, 4315.90, 7878.57, 62000.00, 4101, 1, 1
2, 4101 ,1900159, 141.55, 830.99, 66020.00, 4101, 1, 1
3, 4101 ,1900159, 16167.30, 14731.65, 415543.94, 4101, 1, 1
4, 4101 ,1900159, 6397.32, 10022.84, 138156.72, 4101, 1, 1
5, 4101 ,1900159, 7432.63, 12101.15, 219837.00, 4101, 1, 1
6, 4101 ,1900159, 1498.84, 2997.67, 26947.97, 4101, 1, 1
7, 4101 ,1900159, 3968.43, 5116.03, 87186.00, 4101, 1, 1
8, 4101 ,1900159, 2561.28, 4624.60, 36000.00, 4101, 1, 1
9, 4101 ,1900159, 5014.12, 10046.16, 180684.00, 4101, 1, 1
10, 4101 ,1900159, 5414.49, 9531.59, 171182.41, 4101, 1, 1
11, 4101 ,1900159, 4515.14, 11280.46, 137875.00, 4101, 1, 1
12, 4101 ,1900159, 2504.54, 6986.83, 349701.97, 4101, 1, 1
13, 4101 ,1900159, 946.67, 3069.78, 159591.42, 4101, 1, 1
14, 4101 ,1900159, 7.36, 73.56, 236585.00, 4101, 1, 1
15, 4101 ,1900159, 304.05, 3040.52, 476871.03, 4101, 1, 1
17, 4101 ,1900159, 47.89, 374.92, 174428.61, 4101, 1, 1
18, 4101 ,1900159, 23754.92, 35359.67, 929730.00, 4101, 1, 1
19, 4101 ,1900159, 254.76, 787.67, 7500.00, 4101, 1, 1
20, 4101 ,1900159, 12348.71, 48783.13, 575000.00, 4101, 1, 1
9, 2769 ,1900196, 338.84, 1722.61, 180684.00, 2769, 1, 1
10, 2769 ,1900196, 360.35, 2351.18, 171182.41, 2769, 1, 1
11, 2769 ,1900196, 254.72, 2547.25, 137875.00, 2769, 1, 1
1, 1958 ,1900226, 4678.61, 7584.06, 62000.00, 1958, 1, 1
3, 1958 ,1900226, 17651.40, 16169.82, 415543.94, 1958, 1, 1
4, 1958 ,1900226, 5734.96, 9150.46, 138156.72, 1958, 1, 1
5, 1958 ,1900226, 7400.59, 13091.02, 219837.00, 1958, 1, 1
6, 1958 ,1900226, 1921.68, 3165.30, 26947.97, 1958, 1, 1
7, 1958 ,1900226, 3521.48, 5377.12, 87186.00, 1958, 1, 1
8, 1958 ,1900226, 1990.37, 3788.66, 36000.00, 1958, 1, 1
19, 1958 ,1900226, 153.88, 622.78, 7500.00, 1958, 1, 1
20, 1958 ,1900226, 16633.38, 51387.88, 575000.00, 1958, 1, 1
3, 1398 ,1900246, 3855.56, 6317.90, 415543.94, 1398, 1, 1
4, 1398 ,1900246, 1595.78, 4967.14, 138156.72, 1398, 1, 1
5, 1398 ,1900246, 2834.44, 7143.44, 219837.00, 1398, 1, 1
6, 1398 ,1900246, 42.92, 409.92, 26947.97, 1398, 1, 1
7, 1398 ,1900246, 202.95, 792.96, 87186.00, 1398, 1, 1
8, 1398 ,1900246, 173.54, 774.20, 36000.00, 1398, 1, 1
19, 1398 ,1900246, 256.89, 792.81, 7500.00, 1398, 1, 1
20, 1398 ,1900246, 10837.58, 41494.33, 575000.00, 1398, 1, 1
9, 1129 ,1900257, 262.38, 1947.33, 180684.00, 1129, 1, 1
10, 1129 ,1900257, 160.21, 868.27, 171182.41, 1129, 1, 1
11, 1129 ,1900257, 298.76, 1834.77, 137875.00, 1129, 1, 1
1, 103 ,1900284, 1485.77, 4324.65, 62000.00, 103, 1, 1
2, 103 ,1900284, 2443.46, 6191.11, 66020.00, 103, 1, 1
3, 103 ,1900284, 20701.01, 17553.08, 415543.94, 103, 1, 1
4, 103 ,1900284, 5203.46, 8595.46, 138156.72, 103, 1, 1
5, 103 ,1900284, 8090.39, 13673.28, 219837.00, 103, 1, 1
6, 103 ,1900284, 1252.14, 2895.98, 26947.97, 103, 1, 1
7, 103 ,1900284, 3794.00, 5660.49, 87186.00, 103, 1, 1
8, 103 ,1900284, 2752.91, 4889.84, 36000.00, 103, 1, 1
12, 103 ,1900284, 12324.79, 15704.92, 349701.97, 103, 1, 1
13, 103 ,1900284, 7284.31, 8612.73, 159591.42, 103, 1, 1
14, 103 ,1900284, 3176.33, 10501.39, 236585.00, 103, 1, 1
15, 103 ,1900284, 6986.30, 14922.32, 476871.03, 103, 1, 1
16, 103 ,1900284, 6945.01, 13926.05, 352756.00, 103, 1, 1
17, 103 ,1900284, 4410.76, 8851.52, 174428.61, 103, 1, 1
18, 103 ,1900284, 27391.61, 32072.82, 929730.00, 103, 1, 1
19, 103 ,1900284, 210.05, 649.85, 7500.00, 103, 1, 1
20, 103 ,1900284, 6488.61, 29108.31, 575000.00, 103, 1, 1
2, 25 ,1900286, 4848.90, 9233.08, 66020.00, 25, 1, 1
12, 25 ,1900286, 12271.08, 16177.99, 349701.97, 25, 1, 1
13, 25 ,1900286, 7125.72, 8451.14, 159591.42, 25, 1, 1
14, 25 ,1900286, 1919.61, 7178.08, 236585.00, 25, 1, 1
15, 25 ,1900286, 6436.46, 15332.35, 476871.03, 25, 1, 1
16, 25 ,1900286, 6699.48, 14221.39, 352756.00, 25, 1, 1
17, 25 ,1900286, 4493.67, 7759.00, 174428.61, 25, 1, 1
18, 25 ,1900286, 21116.42, 28503.51, 929730.00, 25, 1, 1
1, 7459 ,2000074, 406.78, 2103.61, 62000.00, 7459, 1, 1
1, 6199 ,2000135, 3430.27, 6352.43, 62000.00, 6199, 1, 1
9, 6199 ,2000135, 14481.12, 15794.94, 180684.00, 6199, 1, 1
10, 6199 ,2000135, 13954.46, 14119.45, 171182.41, 6199, 1, 1
11, 6199 ,2000135, 9758.64, 15912.79, 137875.00, 6199, 1, 1
20, 4942 ,2000179, 191.59, 1915.92, 575000.00, 4942, 1, 1
2, 4928 ,2000180, 2271.35, 6250.42, 66020.00, 4928, 1, 1
3, 4928 ,2000180, 11865.95, 12048.27, 415543.94, 4928, 1, 1
4, 4928 ,2000180, 4607.38, 8087.29, 138156.72, 4928, 1, 1
5, 4928 ,2000180, 6167.23, 11813.69, 219837.00, 4928, 1, 1
6, 4928 ,2000180, 22.19, 221.93, 26947.97, 4928, 1, 1
7, 4928 ,2000180, 29.00, 289.95, 87186.00, 4928, 1, 1
12, 4928 ,2000180, 5035.66, 9867.65, 349701.97, 4928, 1, 1
13, 4928 ,2000180, 3539.57, 6030.73, 159591.42, 4928, 1, 1
14, 4928 ,2000180, 2819.47, 9447.47, 236585.00, 4928, 1, 1
15, 4928 ,2000180, 7285.97, 15436.77, 476871.03, 4928, 1, 1
16, 4928 ,2000180, 7649.82, 15245.41, 352756.00, 4928, 1, 1
17, 4928 ,2000180, 2883.50, 6533.97, 174428.61, 4928, 1, 1
18, 4928 ,2000180, 21110.96, 29458.10, 929730.00, 4928, 1, 1
19, 4928 ,2000180, 282.67, 799.13, 7500.00, 4928, 1, 1
20, 4928 ,2000180, 9401.16, 36228.87, 575000.00, 4928, 1, 1
13, 4911 ,2000181, 71.99, 456.82, 159591.42, 4911, 1, 1
2, 3476 ,2000225, 3422.77, 8090.57, 66020.00, 3476, 1, 1
12, 3476 ,2000225, 13741.26, 19492.92, 349701.97, 3476, 1, 1
13, 3476 ,2000225, 6124.52, 7968.34, 159591.42, 3476, 1, 1
14, 3476 ,2000225, 1445.56, 6467.45, 236585.00, 3476, 1, 1
15, 3476 ,2000225, 9285.33, 18267.16, 476871.03, 3476, 1, 1
16, 3476 ,2000225, 6805.78, 13840.62, 352756.00, 3476, 1, 1
17, 3476 ,2000225, 4487.07, 8456.97, 174428.61, 3476, 1, 1
2, 3357 ,2000227, 3808.62, 7800.51, 66020.00, 3357, 1, 1
12, 3357 ,2000227, 17160.72, 19691.49, 349701.97, 3357, 1, 1
13, 3357 ,2000227, 6506.60, 8018.53, 159591.42, 3357, 1, 1
14, 3357 ,2000227, 2782.09, 10484.83, 236585.00, 3357, 1, 1
15, 3357 ,2000227, 6792.24, 15027.61, 476871.03, 3357, 1, 1
16, 3357 ,2000227, 7189.49, 14719.19, 352756.00, 3357, 1, 1
17, 3357 ,2000227, 4173.04, 7670.12, 174428.61, 3357, 1, 1
18, 3357 ,2000227, 23365.43, 32217.93, 929730.00, 3357, 1, 1
2, 2741 ,2000250, 5098.96, 10308.79, 66020.00, 2741, 1, 1
12, 2741 ,2000250, 12887.52, 14804.06, 349701.97, 2741, 1, 1
13, 2741 ,2000250, 5584.79, 7923.38, 159591.42, 2741, 1, 1
14, 2741 ,2000250, 2992.91, 9404.94, 236585.00, 2741, 1, 1
15, 2741 ,2000250, 8554.82, 23718.95, 476871.03, 2741, 1, 1
16, 2741 ,2000250, 6930.57, 15733.37, 352756.00, 2741, 1, 1
17, 2741 ,2000250, 3583.24, 7427.11, 174428.61, 2741, 1, 1
2, 635 ,2000310, 2217.58, 6367.09, 66020.00, 635, 1, 1
12, 635 ,2000310, 6649.19, 12750.09, 349701.97, 635, 1, 1
13, 635 ,2000310, 2959.86, 5394.55, 159591.42, 635, 1, 1
14, 635 ,2000310, 679.24, 4150.68, 236585.00, 635, 1, 1
15, 635 ,2000310, 1545.00, 6377.28, 476871.03, 635, 1, 1
16, 635 ,2000310, 6271.76, 13569.34, 352756.00, 635, 1, 1
17, 635 ,2000310, 2333.97, 5655.53, 174428.61, 635, 1, 1
19, 635 ,2000310, 8.97, 89.75, 7500.00, 635, 1, 1
20, 635 ,2000310, 1626.67, 16266.69, 575000.00, 635, 1, 1
2, 627 ,2000311, 3856.19, 7097.26, 66020.00, 627, 1, 1
12, 627 ,2000311, 12894.25, 15172.05, 349701.97, 627, 1, 1
13, 627 ,2000311, 6841.70, 8561.85, 159591.42, 627, 1, 1
14, 627 ,2000311, 1760.70, 6115.49, 236585.00, 627, 1, 1
15, 627 ,2000311, 8060.88, 18539.77, 476871.03, 627, 1, 1
16, 627 ,2000311, 8820.19, 16029.94, 352756.00, 627, 1, 1
17, 627 ,2000311, 3852.71, 7664.44, 174428.61, 627, 1, 1
18, 627 ,2000311, 17233.51, 25169.65, 929730.00, 627, 1, 1
3, 9625 ,2100013, 46.49, 464.91, 415543.94, 9625, 1, 1
4, 9625 ,2100013, 22.37, 223.66, 138156.72, 9625, 1, 1
19, 9625 ,2100013, 79.06, 397.78, 7500.00, 9625, 1, 1
20, 9625 ,2100013, 2888.61, 23029.62, 575000.00, 9625, 1, 1
1, 9237 ,2100028, 4077.49, 7184.13, 62000.00, 9237, 1, 1
2, 9237 ,2100028, 2165.62, 5995.70, 66020.00, 9237, 1, 1
3, 9237 ,2100028, 16377.38, 15770.02, 415543.94, 9237, 1, 1
4, 9237 ,2100028, 5616.38, 8709.21, 138156.72, 9237, 1, 1
5, 9237 ,2100028, 10319.56, 16690.90, 219837.00, 9237, 1, 1
6, 9237 ,2100028, 1971.48, 3505.27, 26947.97, 9237, 1, 1
7, 9237 ,2100028, 4369.44, 5654.91, 87186.00, 9237, 1, 1
8, 9237 ,2100028, 2607.15, 4291.74, 36000.00, 9237, 1, 1
9, 9237 ,2100028, 10366.16, 13922.43, 180684.00, 9237, 1, 1
10, 9237 ,2100028, 14444.54, 14855.47, 171182.41, 9237, 1, 1
11, 9237 ,2100028, 9579.59, 14952.83, 137875.00, 9237, 1, 1
12, 9237 ,2100028, 5840.03, 11265.52, 349701.97, 9237, 1, 1
13, 9237 ,2100028, 2653.18, 4557.65, 159591.42, 9237, 1, 1
14, 9237 ,2100028, 1210.60, 4964.47, 236585.00, 9237, 1, 1
15, 9237 ,2100028, 3001.02, 10115.00, 476871.03, 9237, 1, 1
16, 9237 ,2100028, 3353.09, 10233.62, 352756.00, 9237, 1, 1
17, 9237 ,2100028, 1912.96, 5428.58, 174428.61, 9237, 1, 1
19, 9237 ,2100028, 331.56, 880.13, 7500.00, 9237, 1, 1
20, 9237 ,2100028, 11843.77, 39791.15, 575000.00, 9237, 1, 1
9, 5725 ,2100123, 2018.03, 6110.60, 180684.00, 5725, 1, 1
10, 5725 ,2100123, 1651.83, 5341.11, 171182.41, 5725, 1, 1
11, 5725 ,2100123, 1153.72, 4941.11, 137875.00, 5725, 1, 1
1, 5646 ,2100126, 3993.15, 7813.01, 62000.00, 5646, 1, 1
2, 5646 ,2100126, 4570.87, 9153.39, 66020.00, 5646, 1, 1
3, 5646 ,2100126, 16253.48, 15149.71, 415543.94, 5646, 1, 1
4, 5646 ,2100126, 4543.99, 8358.67, 138156.72, 5646, 1, 1
5, 5646 ,2100126, 5235.87, 10574.40, 219837.00, 5646, 1, 1
6, 5646 ,2100126, 1251.27, 2702.46, 26947.97, 5646, 1, 1
7, 5646 ,2100126, 3221.92, 5193.50, 87186.00, 5646, 1, 1
8, 5646 ,2100126, 2050.96, 4286.75, 36000.00, 5646, 1, 1
12, 5646 ,2100126, 11748.49, 17461.78, 349701.97, 5646, 1, 1
13, 5646 ,2100126, 6543.08, 6837.11, 159591.42, 5646, 1, 1
14, 5646 ,2100126, 5724.29, 13936.61, 236585.00, 5646, 1, 1
15, 5646 ,2100126, 7496.47, 18161.88, 476871.03, 5646, 1, 1
16, 5646 ,2100126, 10350.52, 18446.92, 352756.00, 5646, 1, 1
17, 5646 ,2100126, 5078.12, 9661.69, 174428.61, 5646, 1, 1
18, 5646 ,2100126, 24709.14, 31335.39, 929730.00, 5646, 1, 1
19, 5646 ,2100126, 402.05, 943.62, 7500.00, 5646, 1, 1
20, 5646 ,2100126, 14415.79, 48506.78, 575000.00, 5646, 1, 1
2, 4205 ,2100176, 3723.14, 7140.98, 66020.00, 4205, 1, 1
12, 4205 ,2100176, 14559.95, 18524.71, 349701.97, 4205, 1, 1
13, 4205 ,2100176, 5573.49, 8624.73, 159591.42, 4205, 1, 1
14, 4205 ,2100176, 3295.11, 11108.39, 236585.00, 4205, 1, 1
15, 4205 ,2100176, 10024.76, 20798.41, 476871.03, 4205, 1, 1
16, 4205 ,2100176, 9750.79, 17643.33, 352756.00, 4205, 1, 1
17, 4205 ,2100176, 4178.28, 7916.07, 174428.61, 4205, 1, 1
18, 4205 ,2100176, 28333.95, 35045.40, 929730.00, 4205, 1, 1
1, 3381 ,2100197, 4794.67, 7869.58, 62000.00, 3381, 1, 1
2, 3381 ,2100197, 4650.27, 9696.45, 66020.00, 3381, 1, 1
3, 3381 ,2100197, 18094.14, 15442.49, 415543.94, 3381, 1, 1
4, 3381 ,2100197, 6815.81, 10163.99, 138156.72, 3381, 1, 1
5, 3381 ,2100197, 10391.79, 14478.50, 219837.00, 3381, 1, 1
6, 3381 ,2100197, 1693.57, 2909.81, 26947.97, 3381, 1, 1
7, 3381 ,2100197, 4440.62, 5438.78, 87186.00, 3381, 1, 1
8, 3381 ,2100197, 2687.81, 4564.82, 36000.00, 3381, 1, 1
12, 3381 ,2100197, 13696.59, 17687.55, 349701.97, 3381, 1, 1
13, 3381 ,2100197, 5886.66, 8438.47, 159591.42, 3381, 1, 1
14, 3381 ,2100197, 1844.39, 6242.64, 236585.00, 3381, 1, 1
15, 3381 ,2100197, 5925.74, 14637.91, 476871.03, 3381, 1, 1
16, 3381 ,2100197, 9399.60, 17291.78, 352756.00, 3381, 1, 1
17, 3381 ,2100197, 2800.51, 6502.27, 174428.61, 3381, 1, 1
18, 3381 ,2100197, 21563.40, 32896.10, 929730.00, 3381, 1, 1
19, 3381 ,2100197, 175.06, 707.64, 7500.00, 3381, 1, 1
20, 3381 ,2100197, 18234.36, 57119.14, 575000.00, 3381, 1, 1
1, 2984 ,2100210, 4592.67, 7955.93, 62000.00, 2984, 1, 1
2, 2984 ,2100210, 3365.19, 7503.58, 66020.00, 2984, 1, 1
3, 2984 ,2100210, 17506.98, 14418.39, 415543.94, 2984, 1, 1
4, 2984 ,2100210, 7392.23, 11557.75, 138156.72, 2984, 1, 1
5, 2984 ,2100210, 7038.71, 12066.15, 219837.00, 2984, 1, 1
6, 2984 ,2100210, 1870.78, 3320.49, 26947.97, 2984, 1, 1
7, 2984 ,2100210, 4176.41, 5775.36, 87186.00, 2984, 1, 1
8, 2984 ,2100210, 2776.92, 4450.90, 36000.00, 2984, 1, 1
12, 2984 ,2100210, 12639.54, 17695.16, 349701.97, 2984, 1, 1
13, 2984 ,2100210, 6769.23, 7713.81, 159591.42, 2984, 1, 1
14, 2984 ,2100210, 2912.57, 9833.51, 236585.00, 2984, 1, 1
15, 2984 ,2100210, 4823.03, 15338.32, 476871.03, 2984, 1, 1
16, 2984 ,2100210, 7775.68, 15821.55, 352756.00, 2984, 1, 1
17, 2984 ,2100210, 3547.73, 6935.13, 174428.61, 2984, 1, 1
18, 2984 ,2100210, 18918.00, 26116.25, 929730.00, 2984, 1, 1
19, 2984 ,2100210, 98.96, 493.82, 7500.00, 2984, 1, 1
20, 2984 ,2100210, 11206.41, 39660.35, 575000.00, 2984, 1, 1
1, 2692 ,2100220, 232.70, 1545.49, 62000.00, 2692, 1, 1
9, 2617 ,2100223, 12904.88, 15429.78, 180684.00, 2617, 1, 1
10, 2617 ,2100223, 13100.06, 13059.51, 171182.41, 2617, 1, 1
